place_id,Restaurant Name,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"I wanted to gatekeep because the queue is getting longer but.... spread positivity! After all these years, still crowning as my BEST fried fish soup IN TOWN.",good,0.5844,good,0.5702,good,0.9727,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"The queue was long, and everyone in line seemed to know exactly what they were waiting for. I joined the queue, and thanks to mobile data keeping me company, the hour-long wait flew by!

I ordered the fried fish with milk broth, and yuan yang with thick bee hoon (since the fish head was already sold out). The portion of fish was generous, and the soup… one of the best I’ve ever had. Rich, flavourful, and clearly a crowd favourite - every bowl I saw was completely emptied. Best of all, it seemed to have little or no MSG, as I didn’t feel thirsty afterwards.

The stall is run by an elderly couple, uncle does the cooking while aunty take the orders. She was warm and friendly, which made the experience even better.",good,0.6693,excellent,0.8823,good,0.9917,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"I had the fried fish bee hoon soup with milk today, and it was exceptional. The broth was incredibly rich and umami-packed; probably the best fish soup I’ve had to date. The portion of fried fish was generous, crisp on the outside, and tender inside. This stall is a standout, and I’d strongly recommend it to anyone visiting Whampoa Food Center. Already looking forward to my next visit to try the sliced fish version.",good,0.5093,excellent,0.8826,good,0.9913,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,2,"Lady Owners becoming arrogant and favouring their friends over others in queue blatantly.
Her arrogance is typical behaviour of someone whose business flourished and thought people will have to tolerate her nonsense!
Her friends do not need to queue up when ordering for eating in or takeaways, which she condoned blatantly as if people in queue are insignificant to her.
Not worth to patronise this stall, slow and yet allowing queue jumping by her friends!!!",poor,0.5861,poor,0.2294,terrible,0.1347,2,2,1
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"Best of the Best...
Every bowl was well balanced...
Choose fish head or fried fish or slices.
Choose rice or rice noodle
Choose milk or no milk added to soup.

All at $5.50. worth every single cent.

Please note:
Rest Day: Mon, Wednesday, Friday
Operating only in Tuesday, Thursday and Saturday",excellent,0.7788,good,0.1475,good,0.7014,5,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,One of our favourite fish soups in Singapore. Soup is deliciously rich and creamy especially if you asked to add some carnation milk. Fish tastes fresh and we keep on coming back. Stall provides free tabao container so don’t need to prepare own. Thank you uncle and auntie for your hard work.,good,0.49,excellent,0.2625,good,0.9746,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,4,Fried fish Tom yum bee hoon is nice. Fish is fresh n crispy,good,0.7708,good,0.3408,good,0.984,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"Delicious Sliced Fish Soup for just Sgd 5.50. I prefer this without Milk, so always say No Milk.",good,0.9342,good,0.1522,good,0.9881,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,1,"Queue super long. More than 30 mins. Not worth at all. Wait very long but the queue barely moves at snail pace

Some pax buy 5 or more packets. Jam up whole queue",poor,0.8964,poor,0.449,poor,0.1827,2,2,2
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,3,"Soup is quite nice. Sweet yet fragrant from the ti po. No msg detected.

They use freshwater toman fish. No other choice for fresh fish slices.
I much prefer batang.",good,0.5675,good,0.29,good,0.969,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"10th Nov 2024.
Ordered the fried sliced fish noodles & soup.
The soup is flavourful & slightly creamy with robust fish broth.
The soup compared to the same sliced fish noodles from The Ship, it's of different taste. But at $5.5, less than half the cost compared to The Ship, it's worth it.
Be prepared to queue for 45mins. The staff is patient & polite despite the never ending volume of customers.
The fried fish has a layer of batter, unlike The Ship's fried sliced toman.
Worth the queue & will come back for more 👍.",good,0.952,good,0.9499,good,0.9647,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,4,I ordered the fried fish bee hoon without the milk. The fried fish was delicious. It was tasty and fried to a golden perfection The fish was moist and the batter kept its texture in the soup right to the very end. It did not get soggy. The thick bee hoon had a good consistency. The soup in my opinion was a little bland. It had that “milky” look but also had a bitter after taste from burnt bits of fried fish. The wait in line was 30mins+ on the weekend.,good,0.3819,good,0.079,good,0.9586,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"Happen to chance upon this place at 1:30pm. Lucky to be their 2nd last customer and there was no other choices, only fish fish been hoon which I took up. Soup was heavenly , sweet, slightly salty due to the fried flatfish. Simple yet effective dish

Came back again at 12pm to try to Tom yam since they were sold out the first time. Waited for 1hr this time round!
Did not disappoint. Tom yam was pretty addictive although not the authentic Tom yam from Thailand that you would expect (it’s made from the premade paste)

Fish was fresh, huge chunks and very generous given the price, it’s great value for money too!

$5.50",good,0.5763,excellent,0.5174,good,0.9196,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"I'm never someone to queue for food until I was introduced to this place. Imo, the fried fish tastes better than sliced fish, but fishhead is my fav. The bee hoon is too hard for my liking so I order the soup with rice, which comes with the added benefit of not having the delicious soup being soaked up by the bee hoon.
Tom yum is not as nice as the regular soup.",good,0.4377,excellent,0.6076,good,0.8939,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,4,"Decent fish soup. The fish was fried perfectly and not soggy like other stalls. However, felt that the milk was too overpowering and sweet. Couldn't taste much of the soup.",good,0.7871,good,0.2057,good,0.9532,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,A soup so flavorful and fried fish still crispy despite being soaked in the soup. 5/5,good,0.5443,good,0.3774,good,0.9977,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,Good portion size and rich broth. Be warned their Tom Yum soup is super sour but I love it. So addictive!,average,0.1246,excellent,0.3393,good,0.9944,3,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"beehoon fish head soup, the taste of the soup is delicious and the fish heads are fresh, you can try it next time you are at the whampoa market 👍👍👍",good,0.8463,excellent,0.5716,good,0.9992,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,My new favourite fish head bee hoon. I came at 9.02am when there was no Q to order but already had not wait 10 minutes for the food. I recommend ordering the limited fried fish neck IF it’s available. It cost more at $7 but It’s to die for! Those meat were extra thick and juicy. The soup was full-flavoured (mine was without the milk). The stall did not bother to display its Bib Gourmand badge. It’s that good :) I have tried 5 stalls with the awards in the past two weeks. Not all deserve the accolades. This one does.,good,0.909,good,0.5167,good,0.9842,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"It's a hawker center with lots of nice food like soya milk and prawn noodle.
This stall fish soup is superb, almost the best in singapore, they decided to cut down work day so they rest 135. Long queue daily, cheap at $5.50 - 6.00
Tips: order the soup with rice, you get more ingredients and fish.also, the fried fish taste good too.",good,0.9981,excellent,0.8888,good,0.996,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"A very good bowl of fish soup. Robust base , fresh fish with options of fish head chunks as well",good,0.6884,excellent,0.5625,good,0.9962,4,5,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,3,"Have not patronized this stall for a while . Prices  have gone up which is understandable but seems to have less thick slice fishes as before . No more tomatoes and tofu added to the soup .

One irritating thing is despite the long and slow queue, there were many pseudo VIP customers whom don’t seem to need to queue and jump in to the front and collection their order !",poor,0.9164,poor,0.4688,terrible,0.1683,2,2,1
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,"整個區域排隊排最長的一家店,不只觀光客,很多在地人也會來吃的地方。一周休息星期一三五,要來要先留意公休時間。星期二早上11點來大概排了30mins，兩夫妻一起做動作不快,還會有些在地的單。

菜單很簡單，什麼都沒寫,沒看評論會有點措手不及,不過排隊時間很長可以慢慢研究。

本來想點Tom yum口味,但排了些30mins每個人都點奶湯,忍不住屈服了！口味清甜，魚也很新鮮，我偷懶點了魚片但魚頭看起來的確更好吃，炸粉較少，幾乎local都點魚頭,的確是值得一吃的店。。",good,0.505,good,0.4605,good,0.4226,4,4,4
ChIJpf2Iv9kZ2jER87KuaXAPp84,Beach Road Fish Head Bee Hoon,5,Queue 30mins for this fried fish head soup and special tom yum fish slice soup. Fish head soup is savoury and sweet. Tom yum soup super sour.,good,0.2665,excellent,0.0631,good,0.7674,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,叫 aunty 帮我稍微挤掉菜晡的油 跟我说没有那个时间跟你挤 不会再回去了 服务烂透了,good,0.4969,good,0.5367,good,0.4574,4,4,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,5,"Super delicious, 3 pieces for $2.10. The preserved radish tastes great!",good,0.9928,excellent,0.5834,good,0.9986,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"Terrible customer service, unprofessional and rude.

Besides that, very stingy. Chili was less than half in a container. I paid for the container and chili but it was still not full and they said can’t add any more.",poor,0.9806,poor,0.9985,terrible,0.9236,2,2,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,3,"Used to eat this in the past.  Seeing their cake varies from small to big to small and to currently big again.  They received some Michelin thing a few years ago and ever since very hard to patronize as they sold out early.  Today 31 Jan 26 managed to buy at 2 pm.  They adopted a very fair pricing of 70 cents each min 2.  No discount for buying more.  Chilli and chai Poh were nice. The cake itself I felt was too over steamed and too soft.  Twice, my cake broke off and dropped to my shirt and leg and to the floor as I brought it towards my mouth.

Would return to eat again as generally most hawker food quantity are small these days and require to eat another snack to be full.

I think they don't have CDC but they accept qr payment from various payment merchants.",good,0.9861,excellent,0.2492,good,0.9713,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,5,"Chai poh taste excellent, chwee kueh is soft, what else to ask for in a humble dish that can be enjoyed by all, any time of the day.",good,0.7906,excellent,0.2022,good,0.9989,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,5,"Favourite chwee kueh!
Fragrant chye Poh over fluffy rice cake. Super addictive. Long queue, always have to work hard for your favourite food.",good,0.2424,excellent,0.2569,good,0.9901,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"I was there to purchase two packets from the staffs, a guy preparing and an assistant , a old aged aunty with a bad service attitude, she asked me if I wanted chilli, I nodded my head, she insisted I must reply to her and told me that she hasn't had the time to see if I nodded. This particular stall is at (448 CLEMENTI AVE 3).
CLEMENTI BRANCH.
I was there today 9th January 2026, afternoon about 1 pm.
If she's reluctant to provide a positive service , I suggest her employer to ask her to leave, otherwise her bad service attitude will definitely achieve low sales of the food they're selling.",poor,0.8404,poor,0.9469,good,0.8174,2,2,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,2,"The og stall we been patronising since 1990s. Taste wise still maintains 80% similarity to the past as compared to the other franchised outlets. But its horribly oily, and laced with overdose sugar and msg, the aftertaste made me felt sick, as i typed, i have already lausai 3x and still feeling it since eating 4hours ago. 🤮",poor,0.6603,terrible,0.3856,terrible,0.9376,2,1,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"You will feel a thousand times much better if you stop eating vegetable oil.

Vegetable oil is very unhealthy, vegetable oil will make you sick",poor,0.427,poor,0.0564,terrible,0.706,2,2,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"Service was very very bad, the guy was shouting at me when i told him 2 packets pack separately.",poor,0.9421,terrible,0.9879,terrible,0.805,2,1,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"If possible, I would like to rate this place a 0 star. They should have updated their operating hours if they are going to be closed during their OPERATING HOURS. Came here on MULTIPLE OCCASIONS to realised that this place is close. There is no other Chwee Kueh near my place else I would never patronise this store as their service is bad too. If you are not keen to operate please just shut down and some wasting consumer time.",poor,0.8593,poor,0.8891,terrible,0.1993,2,2,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,4,"Not bad! The chwee kueh is rly huge! They gave me a good amount of caipoh for my takeaway order of 10! Slightly oily but I removed most of it at home. Chili is kind of spicy so don’t scoop too much! Overall, enjoyable!",good,0.9041,excellent,0.8427,good,0.9974,4,5,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,4,"Good service .. @ bedok bought on many occasions

@ Albert hawker centre .. worst service ever
Totally stop buying from Albert hawker.. serving aunty rudest hawker seller ever",poor,0.1068,terrible,0.3103,good,0.0058,2,1,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"Please update your opening hours or days. I came by twice, but the stall was closed even though it showed as open. The latest was on Saturday at 11am.",good,0.4527,good,0.3198,good,0.2302,4,4,4
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,1,"This person is very rude and unhappy When I using $5 to pay, he complain not enough coins to circulate if every one not paying exact amount.",poor,0.9454,terrible,0.8295,terrible,0.1433,2,1,1
ChIJFyWmOLMi2jER5cArXeh7JHQ,Bedok Chwee Kueh,2,"It was truly good before. Now not really. The chai poh used to be fried deeper in colour and more fragrant. Now it's sweeter than before but not fragrant. Higher price aside, taste is no longer good enough.",poor,0.695,poor,0.0214,good,0.4132,2,2,4
